simulation,candide method,temp
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,3,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,3,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,3,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,3,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,3,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,3,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,3,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,3,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,3,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,3,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,3,31.97489522725315
1,1,31.97489522725315
1,3,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,3,31.97489522725315
1,1,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,0,31.97489522725315
1,1,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,0,31.97489522725315
1,2,31.97489522725315
1,2,31.97489522725315
1,1,31.97489522725315
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,3,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,3,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,2,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,0,31.655146274980616
1,1,31.655146274980616
1,2,31.655146274980616
